gvkey,conm,tic,exchg,cusip,fic,sic,costat,fyear,fyr,datadate,at,lt,sale,ebitda,ppent,dp,che,dvc,ni,dltt,dlc
024344,VERTEX PHARMACEUTICALS INC,VRTX,14,92532F100,USA,2836,A,2005,12,2005-12-31,548.998,309.822,160.89,-115.431,54.533,26.307,361.157,0.0,-203.417,180.097,0.0
024346,HOME SOLUTIONS AMERICA INC,HSOA,19,437355100,USA,7340,I,2001,12,2001-12-31,8.672,3.867,4.433,-0.998,0.47,0.117,2.21,0.0,-2.447,0.144,0.213
024346,HOME SOLUTIONS AMERICA INC,HSOA,19,437355100,USA,7340,I,2002,12,2002-12-31,18.538,13.858,2.559,-1.282,3.053,0.105,0.265,0.0,-0.477,6.999,4.409
024346,HOME SOLUTIONS AMERICA INC,HSOA,19,437355100,USA,7340,I,2003,12,2003-12-31,33.298,18.509,13.996,0.882,2.19,0.846,2.728,0.0,-0.702,5.449,5.299
024346,HOME SOLUTIONS AMERICA INC,HSOA,19,437355100,USA,7340,I,2004,12,2004-12-31,34.487,12.964,31.121,5.149,1.045,1.102,1.128,0.0,2.563,6.904,3.372
024346,HOME SOLUTIONS AMERICA INC,HSOA,19,437355100,USA,7340,I,2005,12,2005-12-31,88.667,12.579,68.135,16.681,2.466,3.403,8.225,0.0,7.185,1.48,3.458
024350,MONRO INC,MNRO,14,610236101,USA,7500,A,1999,3,2000-03-31,195.513,106.738,223.605,35.605,133.875,13.058,0.507,0.0,8.207,63.639,8.455
024350,MONRO INC,MNRO,14,610236101,USA,7500,A,2000,3,2001-03-31,193.839,96.029,222.955,35.734,131.486,12.963,0.751,0.0,9.696,50.857,10.646
024350,MONRO INC,MNRO,14,610236101,USA,7500,A,2001,3,2002-03-31,189.299,79.515,224.853,34.927,127.211,12.834,0.442,0.0,11.234,34.123,10.813
024350,MONRO INC,MNRO,14,610236101,USA,7500,A,2002,3,2003-03-31,207.2,82.808,258.026,36.892,132.148,12.338,0.069,0.0,13.728,36.183,0.625
024350,MONRO INC,MNRO,14,610236101,USA,7500,A,2003,3,2004-03-31,262.79,118.991,279.457,43.303,159.716,13.204,1.533,0.0,17.005,68.763,0.578
024350,MONRO INC,MNRO,14,610236101,USA,7500,A,2004,3,2005-03-31,284.985,117.496,337.409,50.138,164.309,15.724,0.888,0.0,19.669,55.438,1.928
024352,PROGRESS SOFTWARE CORP,PRGS,14,743312100,USA,7372,A,2000,11,2000-11-30,278.805,111.992,271.347,49.38,37.427,10.685,158.106,0.0,33.651,0.0,0.0
024352,PROGRESS SOFTWARE CORP,PRGS,14,743312100,USA,7372,A,2001,11,2001-11-30,299.38,114.204,261.998,32.367,36.99,11.062,174.516,0.0,17.643,0.0,0.0
024352,PROGRESS SOFTWARE CORP,PRGS,14,743312100,USA,7372,A,2002,11,2002-11-30,290.166,117.203,273.123,38.705,34.045,10.481,177.193,0.0,20.587,0.0,0.0
024352,PROGRESS SOFTWARE CORP,PRGS,14,743312100,USA,7372,A,2003,11,2003-11-30,367.77,145.729,309.06,47.631,35.572,10.679,219.131,0.0,27.074,0.0,0.0
024352,PROGRESS SOFTWARE CORP,PRGS,14,743312100,USA,7372,A,2004,11,2004-11-30,446.814,179.836,362.662,65.174,40.658,16.21,191.267,0.0,32.101,2.2,0.238
024352,PROGRESS SOFTWARE CORP,PRGS,14,743312100,USA,7372,A,2005,11,2005-11-30,561.715,187.711,405.376,81.299,42.816,17.946,266.42,0.0,46.257,1.938,0.262
024353,DIANON SYSTEMS INC,DIAN,14,252826102,USA,8071,I,2000,12,2000-12-31,61.753,9.494,95.651,14.721,5.613,4.007,12.515,0.0,6.599,2.515,0.032
024353,DIANON SYSTEMS INC,DIAN,14,252826102,USA,8071,I,2001,12,2001-12-31,287.418,21.782,125.678,21.319,10.855,4.606,42.301,0.0,6.193,0.439,0.3
024353,DIANON SYSTEMS INC,DIAN,14,252826102,USA,8071,I,2002,12,2002-12-31,,,,,,,,,,,
024356,SMART & FINAL INC,SMF.1,11,831683107,USA,5411,I,2000,12,2000-12-31,582.341,317.476,1863.895,62.847,213.194,32.873,23.328,0.0,11.044,35.472,91.209
024356,SMART & FINAL INC,SMF.1,11,831683107,USA,5411,I,2001,12,2001-12-31,632.601,355.258,1946.723,67.915,230.718,34.115,23.016,0.0,14.425,144.875,8.096
024356,SMART & FINAL INC,SMF.1,11,831683107,USA,5411,I,2002,12,2002-12-31,621.236,349.701,2015.983,59.513,230.22,35.828,26.526,0.0,6.849,5.444,136.884
024356,SMART & FINAL INC,SMF.1,11,831683107,USA,5411,I,2003,12,2003-12-31,595.525,381.948,1730.114,70.689,250.966,19.265,50.949,0.0,-60.239,91.18,61.964
024356,SMART & FINAL INC,SMF.1,11,831683107,USA,5411,I,2004,12,2004-12-31,587.431,335.018,1955.579,82.885,253.26,17.951,28.672,0.0,30.194,114.167,1.353
024356,SMART & FINAL INC,SMF.1,11,831683107,USA,5411,I,2005,12,2005-12-31,638.318,364.375,2002.934,75.617,259.885,18.319,31.887,0.0,21.366,21.848,87.222
024360,LIFEMARK CORP,LMRK.1,14,53219F102,USA,6324,I,1999,5,2000-05-31,58.903,40.37,149.604,5.084,6.331,2.293,19.205,0.0,2.433,3.241,1.273
024361,PTV INC,PTVI,19,69367F108,USA,4813,I,2000,12,2000-12-31,28383.7,17933.1,2840.8,296.6,12693.0,2122.8,639.4,0.0,-2963.7,15044.1,12.6
024361,PTV INC,PTVI,19,69367F108,USA,4813,I,2001,12,2001-12-31,16834.2,20602.9,3699.2,620.8,12573.3,3170.5,504.6,0.0,-14241.3,102.3,17666.1
024361,PTV INC,PTVI,19,69367F108,USA,4813,I,2002,12,2002-12-31,15849.4,25749.2,435.9,110.2,1682.1,318.2,294.8,0.0,-3454.9,0.0,2719.3
024363,BUCYRUS INTERNATIONAL INC,BUCY,14,118759109,USA,3532,I,2000,12,2000-12-31,367.766,321.85,280.443,5.23,86.553,11.393,6.948,0.0,-32.797,217.813,6.858
024363,BUCYRUS INTERNATIONAL INC,BUCY,14,118759109,USA,3532,I,2001,12,2001-12-31,355.745,338.573,290.576,16.829,77.203,11.24,7.218,0.0,-10.463,222.188,1.298
024363,BUCYRUS INTERNATIONAL INC,BUCY,14,118759109,USA,3532,I,2002,12,2002-12-31,346.878,355.009,289.598,24.607,62.479,10.666,4.189,0.0,-10.786,207.804,0.926
024363,BUCYRUS INTERNATIONAL INC,BUCY,14,118759109,USA,3532,I,2003,12,2003-12-31,362.143,352.42,337.695,31.376,57.433,10.831,6.075,0.0,-3.581,153.973,37.796
024363,BUCYRUS INTERNATIONAL INC,BUCY,14,118759109,USA,3532,I,2004,12,2004-12-31,392.809,225.741,454.186,47.342,53.68,11.061,20.617,1.151,6.084,96.91,6.342
024363,BUCYRUS INTERNATIONAL INC,BUCY,14,118759109,USA,3532,I,2005,12,2005-12-31,491.967,271.067,575.042,86.253,64.155,11.681,12.451,4.672,53.559,66.975,1.339
024371,GEOGRAPHICS INC,GGIT,19,37246V107,USA,2750,I,1999,3,2000-03-31,22.367,16.715,27.255,2.01,9.305,1.33,0.361,0.0,0.236,3.54,7.392
024371,GEOGRAPHICS INC,GGIT,19,37246V107,USA,2750,I,2000,3,2001-03-31,27.085,21.624,36.602,-2.823,9.007,1.257,0.421,0.0,-5.257,1.629,10.357
024375,AG SERVICES OF AMERICA,ASV.2,11,001250109,USA,5190,I,1999,2,2000-02-29,164.328,105.892,294.584,25.523,1.207,0.504,0.045,0.0,7.61,11.324,91.9
024375,AG SERVICES OF AMERICA,ASV.2,11,001250109,USA,5190,I,2000,2,2001-02-28,221.24,155.062,345.653,29.584,2.213,0.485,0.061,0.0,7.453,28.167,123.538
024375,AG SERVICES OF AMERICA,ASV.2,11,001250109,USA,5190,I,2001,2,2002-02-28,273.801,202.334,387.356,23.221,6.134,0.486,0.042,0.0,5.476,7.904,190.459
024375,AG SERVICES OF AMERICA,ASV.2,11,001250109,USA,5190,I,2002,2,2003-02-28,282.668,204.957,197.866,26.278,6.713,0.681,0.008,0.0,5.898,2.808,197.36
024376,SAFESTITCH MEDICAL INC-OLD,SFES.1,13,78699V939,USA,3841,I,2000,12,2000-12-31,9.774,1.506,25.973,1.041,0.963,0.516,4.529,0.0,2.552,0.0,0.0
024376,SAFESTITCH MEDICAL INC-OLD,SFES.1,13,78699V939,USA,3841,I,2001,12,2001-12-31,9.99,1.111,20.416,-0.108,0.477,0.574,6.353,0.0,0.611,0.0,0.0
024376,SAFESTITCH MEDICAL INC-OLD,SFES.1,13,78699V939,USA,3841,I,2002,12,2002-12-31,4.144,0.741,11.771,-3.468,0.151,0.237,3.315,0.0,-5.476,0.0,0.0
024376,SAFESTITCH MEDICAL INC-OLD,SFES.1,13,78699V939,USA,3841,I,2003,12,2003-12-31,2.681,0.176,0.231,-0.94,0.006,0.129,2.651,0.0,-0.967,0.0,0.0
024376,SAFESTITCH MEDICAL INC-OLD,SFES.1,13,78699V939,USA,3841,I,2004,12,2004-12-31,2.199,0.086,0.0,-0.473,0.0,0.0,2.199,0.0,-0.444,0.0,0.0
024376,SAFESTITCH MEDICAL INC-OLD,SFES.1,13,78699V939,USA,3841,I,2005,12,2005-12-31,3.555,0.081,0.0,-0.318,0.0,0.0,3.555,0.0,-0.228,0.0,0.0
024378,MEDIWARE INFORMATION SYSTEMS,MEDW,14,584946107,USA,7373,I,2000,6,2000-06-30,29.051,12.657,26.706,-0.455,2.194,1.159,3.634,0.0,-0.948,0.704,0.519
024378,MEDIWARE INFORMATION SYSTEMS,MEDW,14,584946107,USA,7373,I,2001,6,2001-06-30,29.459,13.412,26.159,0.186,1.835,1.268,2.343,0.0,-0.749,1.303,0.0
024378,MEDIWARE INFORMATION SYSTEMS,MEDW,14,584946107,USA,7373,I,2002,6,2002-06-30,32.188,13.324,30.085,5.638,1.259,1.211,3.228,0.0,2.631,1.352,0.0
024378,MEDIWARE INFORMATION SYSTEMS,MEDW,14,584946107,USA,7373,I,2003,6,2003-06-30,38.806,14.871,32.983,7.558,1.212,1.22,7.525,0.0,4.389,1.387,0.0
024378,MEDIWARE INFORMATION SYSTEMS,MEDW,14,584946107,USA,7373,I,2004,6,2004-06-30,46.202,16.137,36.654,6.823,1.221,1.18,10.213,0.0,3.607,1.472,0.022
024378,MEDIWARE INFORMATION SYSTEMS,MEDW,14,584946107,USA,7373,I,2005,6,2005-06-30,49.924,15.386,36.559,9.576,1.361,5.091,14.839,0.0,2.936,0.03,0.024
024379,MGIC INVESTMENT CORP/WI,MTG,11,552848103,USA,6351,A,2000,12,2000-12-31,3857.781,1392.899,1110.341,847.641,31.308,6.86,186.613,10.618,541.999,397.364,0.0
024379,MGIC INVESTMENT CORP/WI,MTG,11,552848103,USA,6351,A,2001,12,2001-12-31,4567.012,1546.825,1357.841,970.814,34.762,8.281,253.024,10.685,639.137,472.102,0.0
024379,MGIC INVESTMENT CORP/WI,MTG,11,552848103,USA,6351,A,2002,12,2002-12-31,5300.303,1905.111,1565.803,939.918,35.962,5.5,186.807,10.358,629.191,677.246,0.0
024379,MGIC INVESTMENT CORP/WI,MTG,11,552848103,USA,6351,A,2003,12,2003-12-31,5917.387,2120.485,1685.411,621.81,36.722,4.9,212.484,11.124,493.879,599.68,0.0
024379,MGIC INVESTMENT CORP/WI,MTG,11,552848103,USA,6351,A,2004,12,2004-12-31,6380.691,2237.052,1612.693,637.908,36.382,5.0,224.099,22.032,553.186,639.303,0.0
024379,MGIC INVESTMENT CORP/WI,MTG,11,552848103,USA,6351,A,2005,12,2005-12-31,6357.569,2192.514,1526.53,702.184,32.666,4.6,507.859,48.439,626.873,685.163,0.0
024381,OXFORD HEALTH PLANS INC,OHP,11,691471106,USA,6324,I,2000,12,2000-12-31,1444.61,985.388,4111.802,551.636,19.779,32.8,1067.012,0.0,265.094,28.0,152.7
024381,OXFORD HEALTH PLANS INC,OHP,11,691471106,USA,6324,I,2001,12,2001-12-31,1576.725,1113.805,4421.228,547.054,35.084,16.3,1307.182,0.0,322.421,126.876,26.25
024381,OXFORD HEALTH PLANS INC,OHP,11,691471106,USA,6324,I,2002,12,2002-12-31,1753.516,1256.599,4974.394,581.258,34.445,15.6,1424.291,0.0,221.965,101.999,36.095
024381,OXFORD HEALTH PLANS INC,OHP,11,691471106,USA,6324,I,2003,12,2003-12-31,2160.201,1432.937,5452.444,652.322,31.638,17.4,1907.045,8.127,351.853,394.467,9.749
024382,ROYAL APPLIANCE MFG CO,RAM.1,11,780076105,USA,3630,I,2000,12,2000-12-31,138.552,107.499,408.223,28.516,41.808,15.836,0.704,0.0,5.939,48.537,0.136
024382,ROYAL APPLIANCE MFG CO,RAM.1,11,780076105,USA,3630,I,2001,12,2001-12-31,140.444,101.822,428.425,33.257,37.574,15.279,3.421,0.0,9.324,33.978,0.147
024382,ROYAL APPLIANCE MFG CO,RAM.1,11,780076105,USA,3630,I,2002,12,2002-12-31,141.169,95.283,389.726,29.796,30.987,16.446,10.277,0.0,9.565,29.828,0.161
024384,SPECIAL DEVICES INC,SDII.,14,847409109,USA,3714,I,2000,10,2000-10-31,139.837,183.726,168.244,24.376,82.632,14.319,0.596,0.0,18.419,125.618,9.557
024384,SPECIAL DEVICES INC,SDII.,14,847409109,USA,3714,I,2001,10,2001-10-31,80.265,108.652,122.917,9.428,35.202,12.383,1.341,0.0,11.502,78.43,1.0
024384,SPECIAL DEVICES INC,SDII.,14,847409109,USA,3714,I,2002,10,2002-10-31,75.054,104.253,120.254,18.872,32.156,10.293,4.852,0.0,-0.812,76.569,1.0
024384,SPECIAL DEVICES INC,SDII.,14,847409109,USA,3714,I,2003,10,2003-10-31,70.378,98.793,112.908,19.315,29.659,9.356,3.925,0.0,0.763,75.545,0.75
024384,SPECIAL DEVICES INC,SDII.,14,847409109,USA,3714,I,2004,10,2004-10-31,66.939,96.561,105.452,15.612,24.705,8.93,7.304,0.0,-1.685,74.545,0.75
024389,PHARMCHEM INC,PCHM,19,717133102,USA,8071,I,2000,12,2000-12-31,27.265,12.27,46.832,4.643,11.026,2.252,1.714,0.0,1.361,1.731,2.099
024389,PHARMCHEM INC,PCHM,19,717133102,USA,8071,I,2001,12,2001-12-31,28.497,21.759,43.977,1.635,14.199,2.297,1.137,0.0,-8.476,4.336,7.693
024389,PHARMCHEM INC,PCHM,19,717133102,USA,8071,I,2002,12,2002-12-31,22.667,12.308,30.085,1.468,12.074,2.251,4.213,0.0,3.342,0.814,5.722
024396,TIVITY HEALTH INC,TVTY,14,88870R102,USA,8090,I,2000,8,2000-08-31,41.355,11.399,53.03,4.268,13.436,3.62,7.025,0.0,0.148,0.0,0.0
024396,TIVITY HEALTH INC,TVTY,14,88870R102,USA,8090,I,2001,8,2001-08-31,69.118,15.003,75.121,11.688,13.366,5.656,12.376,0.0,3.157,0.0,0.0
024396,TIVITY HEALTH INC,TVTY,14,88870R102,USA,8090,I,2002,8,2002-08-31,118.017,29.208,122.762,25.191,21.805,7.271,23.924,0.0,10.355,0.514,0.0
024396,TIVITY HEALTH INC,TVTY,14,88870R102,USA,8090,I,2003,8,2003-08-31,140.013,27.582,165.471,42.83,27.651,10.95,35.956,0.0,18.474,0.109,0.749
024396,TIVITY HEALTH INC,TVTY,14,88870R102,USA,8090,I,2004,8,2004-08-31,251.747,96.312,245.41,65.262,39.827,18.45,53.711,0.0,26.058,36.562,12.243
024396,TIVITY HEALTH INC,TVTY,14,88870R102,USA,8090,I,2005,8,2005-08-31,270.954,64.024,312.504,78.833,39.788,22.408,67.278,0.0,33.084,0.416,0.163
024397,COMMUNITY FIRST BANKSHARES,CFBX,14,203902101,USA,6020,I,2000,12,2000-12-31,6089.729,5744.298,552.763,184.736,121.675,24.788,257.246,27.601,71.634,241.759,411.908
024397,COMMUNITY FIRST BANKSHARES,CFBX,14,203902101,USA,6020,I,2001,12,2001-12-31,5772.326,5415.621,510.698,183.622,125.947,23.481,248.601,27.793,65.059,256.01,343.47
024397,COMMUNITY FIRST BANKSHARES,CFBX,14,203902101,USA,6020,I,2002,12,2002-12-31,5827.17,5448.721,439.502,189.486,132.122,18.159,247.5,31.664,79.208,247.5,453.49
024397,COMMUNITY FIRST BANKSHARES,CFBX,14,203902101,USA,6020,I,2003,12,2003-12-31,5465.107,5103.307,401.935,172.419,131.008,20.771,237.395,34.25,75.021,172.211,492.266
024402,FISCHER IMAGING CORP,FIMG,19,337719108,USA,3844,I,2000,12,2000-12-31,38.476,10.499,51.016,4.574,2.113,2.039,0.843,0.0,2.132,0.84,0.039
024402,FISCHER IMAGING CORP,FIMG,19,337719108,USA,3844,I,2001,12,2001-12-31,42.805,10.506,48.233,4.918,1.846,1.319,1.233,0.0,3.281,0.925,0.034
024402,FISCHER IMAGING CORP,FIMG,19,337719108,USA,3844,I,2002,12,2002-12-31,41.079,13.586,45.11,-14.011,3.217,1.183,8.401,0.0,9.72,1.181,0.0
024402,FISCHER IMAGING CORP,FIMG,19,337719108,USA,3844,I,2003,12,2003-12-31,32.348,19.273,46.162,-14.207,3.41,1.153,1.91,0.0,-14.413,0.223,0.231
024402,FISCHER IMAGING CORP,FIMG,19,337719108,USA,3844,I,2004,12,2004-12-31,31.374,24.781,64.04,-10.85,3.817,1.198,2.453,0.0,-6.921,1.454,0.224
024402,FISCHER IMAGING CORP,FIMG,19,337719108,USA,3844,I,2005,12,2005-12-31,14.698,9.686,47.268,-21.807,0.539,1.328,4.499,0.0,-1.607,0.0,0.0
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,14,989207105,USA,3577,A,2000,12,2000-12-31,418.896,47.608,481.569,134.119,41.587,14.383,156.714,0.0,71.622,0.513,0.226
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,14,989207105,USA,3577,A,2001,12,2001-12-31,479.556,34.549,450.008,109.988,40.742,15.691,249.349,0.0,61.529,0.408,0.3
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,14,989207105,USA,3577,A,2002,12,2002-12-31,573.088,38.933,475.611,117.437,39.462,12.259,348.577,0.0,71.595,0.605,0.42
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,14,989207105,USA,3577,A,2003,12,2003-12-31,701.611,49.696,536.397,142.731,39.286,11.58,449.964,0.0,91.696,0.452,0.153
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,14,989207105,USA,3577,A,2004,12,2004-12-31,862.222,64.568,663.054,189.593,46.283,12.255,557.993,0.0,120.643,0.117,0.054
024405,ZEBRA TECHNOLOGIES CP  -CL A,ZBRA,14,989207105,USA,3577,A,2005,12,2005-12-31,912.199,61.685,702.271,169.327,49.643,13.104,544.239,0.0,111.603,0.0,0.0
024407,LASER-PACIFIC MEDIA CORP,LPAC,14,517923108,USA,7819,I,2000,12,2000-12-31,30.423,13.221,33.058,8.689,18.458,4.161,4.527,0.0,3.51,7.934,3.49
024407,LASER-PACIFIC MEDIA CORP,LPAC,14,517923108,USA,7819,I,2001,12,2001-12-31,31.284,13.231,33.647,8.094,19.204,4.305,6.99,0.0,2.69,7.878,3.739
024407,LASER-PACIFIC MEDIA CORP,LPAC,14,517923108,USA,7819,I,2002,12,2002-12-31,34.3,15.492,31.752,7.37,21.187,4.699,6.683,0.0,1.179,8.416,3.528
024409,SYBASE INC,SY.3,11,871130100,USA,7372,I,2000,12,2000-12-31,915.04,422.422,960.458,141.166,59.296,43.5,313.974,0.0,72.125,,0.0
024409,SYBASE INC,SY.3,11,871130100,USA,7372,I,2001,12,2001-12-31,1133.242,411.694,926.086,146.389,76.15,95.659,290.435,0.0,-25.522,,0.0
024409,SYBASE INC,SY.3,11,871130100,USA,7372,I,2002,12,2002-12-31,992.749,407.346,829.861,149.822,70.402,39.9,300.66,0.0,-94.669,0.0,0.0
024409,SYBASE INC,SY.3,11,871130100,USA,7372,I,2003,12,2003-12-31,1151.356,404.857,778.062,148.658,67.462,36.9,475.244,0.0,87.266,0.0,0.0
024409,SYBASE INC,SY.3,11,871130100,USA,7372,I,2004,12,2004-12-31,1183.522,,788.536,140.271,64.371,33.539,484.99,0.0,67.95,,0.0
024409,SYBASE INC,SY.3,11,871130100,USA,7372,I,2005,12,2005-12-31,1570.614,866.705,818.695,196.655,59.178,73.6,743.761,0.0,85.583,473.7,0.0
024414,COOPERATIVE BANKSHARES INC,COOPQ,19,216844100,USA,6020,I,2000,12,2000-12-31,414.728,383.916,32.796,4.48,6.273,,17.899,0.543,1.932,40.101,15.0
024414,COOPERATIVE BANKSHARES INC,COOPQ,19,216844100,USA,6020,I,2001,12,2001-12-31,458.114,424.496,33.157,6.583,6.472,,12.296,0.563,2.889,48.097,35.0
024414,COOPERATIVE BANKSHARES INC,COOPQ,19,216844100,USA,6020,I,2002,12,2002-12-31,504.21,465.762,34.249,10.301,7.019,,11.859,0.567,4.944,43.093,61.585
024414,COOPERATIVE BANKSHARES INC,COOPQ,19,216844100,USA,6020,I,2003,12,2003-12-31,502.306,459.163,34.461,11.016,8.666,,18.393,0.57,5.404,48.088,41.417
024414,COOPERATIVE BANKSHARES INC,COOPQ,19,216844100,USA,6020,I,2004,12,2004-12-31,550.107,503.197,32.786,10.027,8.597,,16.393,0.744,4.681,53.083,32.343
024414,COOPERATIVE BANKSHARES INC,COOPQ,19,216844100,USA,6020,I,2005,12,2005-12-31,746.266,695.17,44.777,12.212,10.537,0.993,23.822,0.861,5.502,103.541,21.803
024415,BMC STOCK HOLDINGS INC,BLGM,19,120113105,USA,5211,I,2000,12,2000-12-31,459.634,239.079,1013.968,54.16,167.709,13.576,4.57,0.0,19.712,165.006,0.0
024415,BMC STOCK HOLDINGS INC,BLGM,19,120113105,USA,5211,I,2001,12,2001-12-31,485.742,242.848,1092.867,57.15,177.554,15.506,5.182,0.0,20.844,167.417,0.0
024415,BMC STOCK HOLDINGS INC,BLGM,19,120113105,USA,5211,I,2002,12,2002-12-31,503.074,246.791,1161.494,62.008,178.137,16.919,9.217,0.657,7.015,157.375,4.758
024415,BMC STOCK HOLDINGS INC,BLGM,19,120113105,USA,5211,I,2003,12,2003-12-31,604.199,329.444,1415.071,59.186,165.4,19.696,19.506,2.792,19.929,189.678,5.312
024415,BMC STOCK HOLDINGS INC,BLGM,19,120113105,USA,5211,I,2004,12,2004-12-31,743.044,409.041,2091.025,131.203,164.311,23.312,21.712,3.813,53.91,206.419,14.127
024415,BMC STOCK HOLDINGS INC,BLGM,19,120113105,USA,5211,I,2005,12,2005-12-31,1150.525,666.458,2912.16,265.539,220.477,28.067,33.723,6.856,129.507,278.169,10.131
024419,VANS INC,VANS,14,921930103,USA,3021,I,1999,5,2000-05-31,171.478,59.922,278.033,28.105,29.801,5.798,15.516,0.0,12.087,12.144,19.769
024419,VANS INC,VANS,14,921930103,USA,3021,I,2000,5,2001-05-31,236.96,43.606,341.928,35.095,34.048,7.798,59.747,0.0,14.99,2.348,7.876
024419,VANS INC,VANS,14,921930103,USA,3021,I,2001,5,2002-05-31,256.727,48.844,332.88,19.997,41.127,8.336,55.991,0.0,-2.595,3.192,5.451
024419,VANS INC,VANS,14,921930103,USA,3021,I,2002,5,2003-05-31,237.784,55.874,330.197,9.329,25.12,10.434,52.844,0.0,-30.027,2.523,0.0
024428,ADDVANTAGE TECHNOLOGIES GP,AEYGQ,19,006743405,USA,5065,A,2000,9,2000-09-30,21.951,6.64,22.003,6.338,0.648,0.203,0.023,0.0,3.708,0.033,5.092
024428,ADDVANTAGE TECHNOLOGIES GP,AEYGQ,19,006743405,USA,5065,A,2001,9,2001-09-30,25.335,8.4,22.885,5.165,1.76,0.31,0.231,0.0,2.851,0.53,5.93
024428,ADDVANTAGE TECHNOLOGIES GP,AEYGQ,19,006743405,USA,5065,A,2002,9,2002-09-30,26.362,8.645,25.409,3.866,2.213,0.316,0.776,0.0,2.201,0.501,5.776
024428,ADDVANTAGE TECHNOLOGIES GP,AEYGQ,19,006743405,USA,5065,A,2003,9,2003-09-30,31.748,10.778,33.328,6.455,2.626,0.258,0.496,0.0,4.493,0.769,6.143
024428,ADDVANTAGE TECHNOLOGIES GP,AEYGQ,19,006743405,USA,5065,A,2004,9,2004-09-30,32.359,14.711,47.071,9.762,2.402,0.277,1.316,0.0,5.814,7.147,4.462
024428,ADDVANTAGE TECHNOLOGIES GP,AEYGQ,19,006743405,USA,5065,A,2005,9,2005-09-30,39.269,16.538,50.273,10.229,2.703,0.256,0.449,0.0,5.814,5.908,3.474
024429,TASTY FRIES INC,TFRY,19,876556200,USA,3580,A,1999,1,2000-01-31,0.031,1.994,0.0,-5.718,0.02,0.012,0.011,0.0,-5.784,0.0,0.9
024429,TASTY FRIES INC,TFRY,19,876556200,USA,3580,A,2000,1,2001-01-31,0.097,1.155,0.0,-2.616,0.01,0.01,0.087,0.0,-3.793,0.0,0.27
024429,TASTY FRIES INC,TFRY,19,876556200,USA,3580,A,2001,1,2002-01-31,1.649,2.723,0.0,-3.283,0.004,0.006,0.12,0.0,-3.833,0.75,0.913
024429,TASTY FRIES INC,TFRY,19,876556200,USA,3580,A,2002,1,2003-01-31,1.569,2.084,0.0,-2.342,0.003,0.003,0.056,0.0,-3.948,0.0,0.81
024429,TASTY FRIES INC,TFRY,19,876556200,USA,3580,A,2003,1,2004-01-31,1.518,2.28,0.0,-2.214,0.001,0.001,0.001,0.0,-3.594,0.615,0.212
024430,EZCORP INC  -CL A,EZPW,14,302301106,USA,5900,A,2000,9,2000-09-30,203.793,101.122,197.399,5.753,61.13,10.255,3.126,0.3,-32.574,59.025,22.087
024430,EZCORP INC  -CL A,EZPW,14,302301106,USA,5900,A,2001,9,2001-09-30,178.56,76.603,186.17,17.493,44.965,10.808,2.186,0.0,-0.568,44.245,15.947
024430,EZCORP INC  -CL A,EZPW,14,302301106,USA,5900,A,2002,9,2002-09-30,165.97,61.426,196.898,18.078,32.19,10.087,1.492,0.0,2.204,39.309,2.936
024430,EZCORP INC  -CL A,EZPW,14,302301106,USA,5900,A,2003,9,2003-09-30,153.69,48.212,206.349,17.868,25.369,8.775,2.496,0.0,0.362,31.0,0.0
024430,EZCORP INC  -CL A,EZPW,14,302301106,USA,5900,A,2004,9,2004-09-30,164.322,47.593,227.797,23.314,25.846,7.512,2.506,0.0,9.123,25.0,0.0
024430,EZCORP INC  -CL A,EZPW,14,302301106,USA,5900,A,2005,9,2005-09-30,165.448,31.905,254.159,30.335,26.964,8.104,4.168,0.0,14.752,7.0,0.0
024432,SYNERGY BRANDS INC,SYBRQ,19,87159E402,USA,5140,A,2000,12,2000-12-31,8.84,4.376,20.665,-6.66,0.621,0.663,2.234,0.0,-7.767,0.0,1.22
024432,SYNERGY BRANDS INC,SYBRQ,19,87159E402,USA,5140,A,2001,12,2001-12-31,8.398,5.162,24.348,-3.247,0.578,1.005,3.001,0.0,-4.3,0.0,0.954
024432,SYNERGY BRANDS INC,SYBRQ,19,87159E402,USA,5140,A,2002,12,2002-12-31,5.872,3.789,31.541,-1.678,0.474,0.894,0.177,0.0,-2.487,0.06,1.754
024432,SYNERGY BRANDS INC,SYBRQ,19,87159E402,USA,5140,A,2003,12,2003-12-31,10.993,8.049,40.541,-0.266,0.379,0.693,1.324,0.0,-1.277,0.788,4.115
024432,SYNERGY BRANDS INC,SYBRQ,19,87159E402,USA,5140,A,2004,12,2004-12-31,16.706,10.133,56.705,0.141,0.367,0.659,0.946,0.0,-1.976,1.196,5.418
024432,SYNERGY BRANDS INC,SYBRQ,19,87159E402,USA,5140,A,2005,12,2005-12-31,17.353,10.42,64.137,-0.228,0.356,0.498,0.264,0.0,-2.561,2.669,5.74
024436,THQ INC,THQIQ,19,872443601,USA,7372,I,2000,12,2000-12-31,229.942,97.817,347.003,43.275,10.607,3.566,27.998,0.0,18.189,0.0,15.473
