gvkey,conm,tic,exchg,cusip,fic,sic,costat,fyear,fyr,datadate,at,lt,sale,ebitda,ppent,dp,che,dvc,ni,dltt,dlc,log_assets,ebitda_margin,asset_tangibility,cash_holdings,non_debt_tax_shield,roa,book_leverage,lev
163919,ADVANCED LIFE SCIENCE HLDGS,ADLS,19,00765H305,USA,2834,I,2003,12,2003-12-31,0.255,2.662,0.18,-2.33,0.157,0.05,0.061,,-2.726,2.0,,-1.3664917338237108,-12.944444444444445,0.615686274509804,0.2392156862745098,0.19607843137254902,-10.690196078431372,7.8431372549019605,7.8431372549019605
039831,HIRERIGHT HOLDING CORP,HRT,11,433537107,USA,7361,I,2022,12,2022-12-31,1605.747,1037.429,806.668,169.18,17.468,71.959,163.402,,144.574,693.261,13.859,7.381344347850309,0.20972692607119658,0.010878426053419373,0.10176073814866227,0.04481341082997509,0.0900353542619105,0.44036825228382803,0.44036825228382803
001511,GOLF ROUNDS.COM INC,TEEE.,19,38168R108,USA,9995,I,2006,8,2006-08-31,2.255,0.003,,-0.183,,,2.219,,-0.088,,,0.8131499729546416,0.11070856853989385,0.0016825172555724418,0.9840354767184035,0.0006510416666666666,-0.03902439024390244,0.0,0.0
180145,FORBES ENERGY SERVICES LTD,FESLQ,19,345143101,USA,1389,A,2018,12,2018-12-31,256.385,164.955,180.898,13.879,148.608,30.543,8.156,,-32.607,71.095,59.321,5.546680220995093,0.07672279406074141,0.5796282933868987,0.031811533436043454,0.11912943424927355,-0.1271798272129805,0.5086725042416678,0.5086725042416678
008113,OGE ENERGY CORP,OGE,11,670837103,USA,4931,A,2016,12,2016-12-31,9939.6,6495.8,2259.2,825.9,7696.2,322.6,0.3,230.7,338.2,2405.8,460.9,9.204282057392218,0.36557188385269124,0.7742967523844018,0.0004049900629985716,0.03245603444806632,0.03402551410519538,0.2884120085315305,0.2884120085315305
016009,SPORTSMANS WAREHOUSE HLDGS,SPWH,14,84920Y106,USA,5940,A,2017,1,2018-01-31,379.661,329.863,809.671,66.534,94.035,17.706,1.769,,17.742,132.349,60.982,5.939278749294553,0.08217411763543464,0.24768148427149483,0.004659419850866957,0.04663634136769381,0.04673116280049834,0.5092200673758959,0.5092200673758959
039510,EFFECTOR THERAPEUTICS INC,EFTR,19,28202V207,USA,2836,A,2021,12,2021-12-31,54.056,36.772,1.43,-31.873,0.257,0.024,49.702,,15.798,19.986,0.044,3.9900205462498732,-22.28881118881119,0.004754328844161611,0.9194538996596122,0.0004439840165754033,0.29225247891075923,0.370541660500222,0.370541660500222
008633,PLANTRONICS INC,POLY,11,727493108,USA,3661,I,2014,3,2015-03-31,876.042,148.645,865.01,159.134,139.413,18.711,374.709,25.73,112.301,34.5,,6.7754140349925365,0.183967815400978,0.15913963029169836,0.4277294924215962,0.0213585650003082,0.12819134242422167,0.039381673481408426,0.039381673481408426
062640,LORAL SPACE & COMMUNICATIONS,LRLSQ,19,G56462198,USA,4841,I,2006,12,2006-12-31,1729.911,868.653,797.333,111.618,558.879,90.8,296.13,,-22.72,128.084,,7.455825241081776,0.13998918895869103,0.32306806535133886,0.17118221688861449,0.05248824939548913,-0.013133623637285385,0.07404080325519637,0.07404080325519637
042950,KNIFE RIVER CORP,KNF,11,498894104,USA,1400,A,2021,12,2021-12-31,2181.824,1228.98,2228.93,292.051,1300.438,100.974,13.848,,129.755,611.289,123.232,7.687916503194823,0.13102744366130833,0.5960324939133496,0.006346983074711801,0.04627962658766243,0.05947088307764512,0.3366545605878384,0.3366545605878384
012942,REGENERX BIOPHARMACEUTICALS,RGRX,19,75886X306,USA,2834,A,2004,12,2004-12-31,3.289,0.58,,-3.339,0.003,0.004,2.874,,-3.326,,,1.19058356720692,0.11070856853989385,0.0009121313469139556,0.8738218303435694,0.0012161751292186075,-1.011249619945272,0.0,0.0
165728,EVER-GLORY INTL GROUP INC,EVKG,19,299766204,USA,2300,A,2021,12,2021-12-31,349.305,208.347,330.978,5.866,86.417,6.404,100.592,,-0.092,8.596,110.625,5.855945466053309,0.01772323235985473,0.2473969739912111,0.28797755543149967,0.018333548045404446,-0.0002633801405648359,0.34130917106826414,0.34130917106826414
166595,PROTECT PHARMACEUTICAL CORP,PRTT,19,74364W203,USA,2834,A,2011,12,2011-12-31,0.514,0.543,,-1.436,,,0.022,,-0.796,,,-0.6655320135269719,0.11070856853989385,0.07826086956521738,0.04280155642023346,0.021639161976811976,-1.54863813229572,0.0,0.0
041716,RXO INC,RXO,11,74982T103,USA,4731,A,2022,12,2022-12-31,2031.0,1444.0,4796.0,306.0,278.0,86.0,98.0,,92.0,565.0,52.0,7.616283561580385,0.06380316930775647,0.13687838503200395,0.0482520925652388,0.04234367306745446,0.04529788281634663,0.30379123584441164,0.30379123584441164
008084,STRATEGIC DISTRIBUTION INC,1807B,1,862701109,USA,5080,I,2000,12,2000-12-31,147.985,64.628,355.503,-4.116,13.443,3.771,1.869,,17.902,13.252,2.519,4.997110917276369,-0.01157796136741462,0.09084028786701354,0.01262965841132547,0.025482312396526673,0.12097172010676757,0.10657161198770145,0.10657161198770145
110040,BSD SOFTWARE INC,3BSDS,13,055668107,USA,8721,I,2004,7,2004-07-31,1.158,4.35,6.091,0.327,0.173,0.077,0.129,,0.045,,1.347,0.14669437915080344,0.05368576588409128,0.14939550949913644,0.11139896373056996,0.06649395509499137,0.038860103626943004,1.1632124352331608,1.1632124352331608
019858,VERITIV CORP,VRTV,11,923454102,USA,5110,I,2012,12,2012-12-31,1307.9,494.8,6012.0,72.9,132.0,14.0,15.4,,4.4,,20.3,7.176178076495106,0.012125748502994013,0.1009251471825063,0.011774600504625735,0.010704182276932487,0.00336417157275021,0.015521064301552106,0.015521064301552106
025033,NORTH AMERICAN SCIENTIFIC,NASMQ,19,65715D209,USA,2810,I,2000,10,2000-10-31,31.714,5.993,17.49,8.266,7.236,0.752,12.172,,-6.028,,2.5,3.4567582237673755,0.4726129216695255,0.22816421769565493,0.38380525950684247,0.023711925332660654,-0.19007378444850853,0.0788295390048559,0.0788295390048559
030857,CARVER BANCORP INC,CARV,14,146875604,USA,6035,A,2004,3,2005-03-31,626.377,580.576,33.028,10.244,13.658,1.423,20.42,0.679,2.649,80.459,34.84,6.439952426250245,0.31016107545113236,0.021804759753311503,0.03260017529379272,0.0022717947817368776,0.004229082485468017,0.18407285069534804,0.18407285069534804
022201,COUNTY BANCORP INC,ICBK,14,221907108,USA,6020,A,2019,12,2019-12-31,1378.779,1206.75,79.725,33.238,13.603,1.679,129.011,1.344,16.452,71.652,18.4,7.228953603891388,0.4169081216682346,0.00986597562045839,0.09356902012577795,0.001217744105473031,0.011932296618965043,0.06531286014654995,0.06531286014654995
136727,CAL-BAY INTERNATIONAL INC,CBYI,19,12802P307,USA,6510,A,2004,12,2004-12-31,0.016,0.047,0.184,-0.079,0.011,0.004,0.005,,-0.086,0.006,0.003,-3.3813947543659757,-0.42934782608695654,0.6875,0.3125,0.25,-5.374999999999999,0.5625,0.5625
155738,NELNET INC,NNI,11,64031N108,USA,6141,A,2019,12,2019-12-31,23708.97,21317.876,1810.711,1028.599,381.029,105.049,1222.601,29.485,141.803,20562.743,,10.073608736530009,0.5680635949082984,0.016071090393214044,0.05156702294532407,0.004430770294955875,0.005980985255791373,0.8672980310827504,0.8672980310827504
148217,FAIRPOINT COMMUNICATIONS INC,FRCMQ,19,305560104,USA,4813,I,2009,12,2009-12-31,3172.122,3390.549,1126.761,241.984,1950.435,275.334,111.913,,-241.396,,,8.062156043553575,0.21476071678022227,0.6148675870600185,0.035280168921624076,0.0867980487509623,-0.07609921686492511,0.0,0.0
023852,FOOD TECHNOLOGY SERVICE INC,VIFL,14,344798202,USA,7389,I,2012,12,2012-12-31,9.671,0.577,3.959,2.013,6.181,0.589,2.487,,0.926,,,2.269131716734826,0.5084617327607982,0.6391272877675526,0.2571605831868473,0.060903732809430254,0.09575018095336574,0.0,0.0
036759,APPLIED UV INC,AUVI,19,037988300,USA,3640,A,2018,12,2018-12-31,3.112,4.528,7.556,0.759,0.029,0.006,0.794,,0.72,0.022,0.006,1.1352656063161453,0.10044997353096877,0.009318766066838046,0.2551413881748072,0.0019280205655526992,0.2313624678663239,0.008997429305912595,0.008997429305912595
175424,SONOMA PHARMACEUTICALS INC,SNOA,14,83558L303,USA,2834,A,2017,3,2018-03-31,19.206,3.88,16.658,-13.699,1.136,0.49,10.066,,-14.328,0.176,0.377,2.955222730215781,-0.8223676311682074,0.059148182859523064,0.5241070498802458,0.025512860564406957,-0.7460168697282099,0.02879308549411642,0.02879308549411642
025539,CPI CARD GROUP INC,PMTS,14,12634H200,USA,3572,A,2017,12,2017-12-31,234.005,353.579,254.862,19.733,49.3,18.014,23.205,5.021,-22.01,303.869,,5.455342482650787,0.07742621497123935,0.21067925899019252,0.09916454776607336,0.07698126108416486,-0.09405781927736588,1.2985577231255745,1.2985577231255745
186451,RESPONSYS INC,MKTG,14,761248103,USA,7372,I,2011,12,2011-12-31,162.546,22.289,134.939,21.636,14.663,9.669,94.756,,7.971,1.154,0.879,5.090961038634156,0.16033911619324287,0.09020831026294096,0.5829488267936461,0.05948469971577277,0.049038426045550185,0.01250722872294612,0.01250722872294612
029616,TUFCO TECHNOLOGIES INC,TFCO,14,899040109,USA,2750,I,2009,9,2009-09-30,48.191,11.75,86.776,1.068,17.892,2.408,0.004,,-0.85,,1.27,3.875172281630132,0.012307550474785656,0.3712726442696769,0.0004049900629985716,0.04996783631798468,-0.01763814820194642,0.026353468489967006,0.026353468489967006
156816,PSEG POWER LLC,PEG3,,69362B003,USA,4911,I,2012,12,2012-12-31,11032.0,5593.0,4865.0,1360.0,7018.0,237.0,581.0,600.0,647.0,2040.0,300.0,9.308555419473137,0.2795477903391572,0.6361493836113126,0.05266497461928934,0.021482958665699783,0.058647570703408265,0.21211022480058014,0.21211022480058014
180193,OAKTREE SPECIALTY LENDING CP,OCSL,14,67401P405,USA,6797,A,2015,9,2015-09-30,2585.657,1232.563,265.475,171.594,,,143.484,120.647,15.395,1198.797,,7.857734913257052,0.6463659478293624,0.010320582740063824,0.05549227913833892,0.008842549821829221,0.005953999312360456,0.4636334208288261,0.4636334208288261
012942,REGENERX BIOPHARMACEUTICALS,RGRX,19,75886X306,USA,2834,A,2014,12,2014-12-31,0.949,2.661,,-1.55,0.013,0.005,0.844,,-2.754,0.566,,-0.052346480372209236,0.11070856853989385,0.0136986301369863,0.8893572181243414,0.005268703898840886,-2.9020021074815596,0.5964172813487881,0.5964172813487881
147249,JANEL CORP,JANL,19,47077R109,USA,4731,A,2011,9,2011-09-30,12.393,7.869,98.451,-0.438,0.46,0.338,0.557,,-0.658,1.125,1.387,2.517131797082737,-0.004448913672791541,0.03711772774953603,0.04494472686193819,0.027273460824659083,-0.05309448882433632,0.2026950697974663,0.2026950697974663
001244,ALCIDE CORP,ALCD.,14,013742507,USA,2870,I,2002,5,2003-05-31,21.369,1.877,21.924,5.408,11.007,3.673,2.287,,1.13,,,3.0619412736643263,0.2466703156358329,0.51509195563667,0.10702419392578033,0.17188450559221302,0.05288034068042491,0.0,0.0
064547,SOUTH STATE BANK CORP,SSB,11,84472E102,USA,6020,A,2000,12,2000-12-31,969.848,884.912,84.817,26.885,16.311,2.646,32.001,3.801,10.533,13.0,109.998,6.877139358187612,0.31697654951247983,0.016818099331029193,0.03299589213979923,0.002728262573104239,0.010860464732617895,0.12682193498362632,0.12682193498362632
002433,BNS HOLDING CO,BNSSA,19,055966402,USA,3713,I,2003,12,2003-12-31,16.617,3.171,0.948,-2.401,0.017,0.006,14.404,,12.917,,,2.8104262677190768,-2.532700421940928,0.001023048685081543,0.8668231329361497,0.0003610760064993681,0.4394668482583926,0.0,0.0
018387,DOGECOIN CASH INC,DOGP,19,13764T105,USA,8090,A,2018,12,2018-12-31,4.873,1.569,0.506,-3.306,0.007,0.562,0.352,,-4.128,,,1.583709763861369,-6.533596837944664,0.0014364867638005335,0.07223476297968397,0.11532936589369999,-0.8471167658526575,0.0,0.0
156155,TD SYNNEX CORP,SNX,11,87162W100,USA,5045,A,2010,11,2010-11-30,2499.861,1507.034,8614.141,216.169,91.995,16.285,114.475,,127.948,140.333,245.973,7.823990409310555,0.0250946670132286,0.036800046082562196,0.04579254606556125,0.006514362198538239,0.05118204572174213,0.15453099192315095,0.15453099192315095
007696,NATHAN'S FAMOUS INC,NATH,14,632347100,USA,2013,A,2010,3,2011-03-31,52.958,14.88,56.41,8.626,5.786,0.915,32.818,,2.213,,,3.9694991465652087,0.1529161496188619,0.10925639185769855,0.6196986291023074,0.017277842818837572,0.04178783186676234,0.0,0.0
012956,INCOME OPPORTUNITY RLTY INVS,,,,USA,6162,A,2024,12,2024-12-31,121.927,,6.299,5.887,,,0.009,,4.651,,,4.803422504988339,0.7884614162092194,0.2620986221930359,0.0004049900629985716,0.0023874065177807513,0.038145775751064155,0.0,0.0
004194,EASTMAN KODAK CO,EKDKQ,19,277461109,USA,3861,A,2000,12,2000-12-31,14212.0,10691.0,13994.0,3142.0,5919.0,889.0,251.0,533.0,1407.0,1166.0,2206.0,9.561841957140917,0.22452479634128913,0.4164790318041092,0.01766113143822122,0.06255277230509429,0.09900084435688151,0.2372642837039122,0.2372642837039122
133868,LEXICON PHARMACEUTICALS INC,LXRX,14,528872302,USA,2835,A,2023,12,2023-12-31,229.429,136.319,1.204,-171.196,7.511,0.554,170.026,,-177.119,104.773,1.291,5.435593613444667,-93.0,0.03273779687833709,0.7410832981009375,0.002414690383517341,-0.7719991805743824,0.46229552497722604,0.46229552497722604
010917,UMH PROPERTIES INC,UMH,11,903002103,USA,6798,A,2013,12,2013-12-31,407.98,217.394,72.14,,,,7.615,21.12,5.837,176.206,33.552,6.011218153594818,0.11070856853989385,0.010320582740063824,0.018665130643659003,0.008842549821829221,0.014307073876170398,0.5141379479386243,0.5141379479386243
027790,SAGA COMMUNICATIONS INC,SGA,14,786598300,USA,4832,A,2013,12,2013-12-31,193.224,83.523,129.478,35.097,56.337,6.768,17.628,10.326,15.273,45.0,1.078,5.26385013766579,0.27106535473207805,0.2915631598559186,0.09123090299341698,0.035026704757173024,0.07904297602782263,0.23846934128265643,0.23846934128265643
061140,WINDTREE THERAPEUTICS INC,WINT,19,97382D600,USA,2836,A,2007,12,2007-12-31,62.744,23.963,,-38.476,7.069,1.471,53.007,,-40.005,11.491,2.625,4.139062955910365,0.11070856853989385,0.11266415912278464,0.844813846742318,0.02344447277827362,-0.6375908453397935,0.2249776871095244,0.2249776871095244
004494,EXPEDITORS INTL WASH INC,EXPD,11,302130109,USA,4731,A,2021,12,2021-12-31,7609.929,4111.938,16523.517,1960.638,947.028,51.312,1728.692,195.766,1415.492,385.641,82.019,8.937209120983036,0.11865742626100727,0.1244463647426934,0.22716269757575924,0.0067427698734114335,0.1860059403970786,0.06145392420875412,0.06145392420875412
021079,STATE NATIONAL COS INC,SNC,14,85711T305,USA,6331,I,2015,12,2015-12-31,2388.318,2124.861,198.948,74.11,17.163,2.525,62.221,6.196,44.666,44.5,,7.778344631475856,0.37250939944106,0.007186228969509085,0.02605222587611867,0.0010572293974253008,0.018701864659563756,0.018632359677396394,0.018632359677396394
010213,SUTRON CORP,STRN.1,14,869380105,USA,3829,I,2001,12,2001-12-31,5.668,1.707,10.251,0.259,0.792,0.199,0.103,,0.061,0.209,0.493,1.734836321828434,0.025265827724124477,0.1397318278052223,0.018172194777699362,0.03510938602681722,0.010762173606210302,0.1238532110091743,0.1238532110091743
022207,TRUEBLUE INC,TBI,11,89785X101,USA,7363,A,2023,12,2023-12-31,899.383,441.51,1906.243,22.344,154.725,25.821,61.885,,-14.173,49.434,11.902,6.80170897266809,0.011721485665783429,0.1720346059465211,0.06880828301179809,0.028709682082049583,-0.015758581160640127,0.0681978645360208,0.0681978645360208
003619,CROWN HOLDINGS INC,CCK,11,228368106,USA,3411,A,2008,12,2008-12-31,6774.0,6738.0,8305.0,1042.0,1473.0,216.0,596.0,,226.0,3247.0,90.0,8.820847033377717,0.1254665863937387,0.2174490699734278,0.08798346619427222,0.03188662533215235,0.03336285798641866,0.49261883672866846,0.49261883672866846
004352,ENERGY CONVERSION DEV,ENERQ,19,292659109,USA,3674,I,2009,6,2009-06-30,1069.178,407.05,316.293,58.719,605.742,33.515,301.561,,12.456,337.662,1.013,6.974645407921385,0.18564748508503193,0.5665492555963553,0.28204938747336733,0.03134651105802775,0.011650071363234184,0.31676203588177076,0.31676203588177076
145416,SERACARE LIFE SCIENCES INC,SRLS,14,81747T104,USA,2835,I,2000,2,2001-02-28,20.562,14.22,19.663,3.965,0.34,0.258,0.068,,2.193,,,3.023444712120527,0.20164776483751207,0.01653535648283241,0.003307071296566482,0.012547417566384592,0.10665304931426904,0.0,0.0
016476,LEVI STRAUSS & CO,6206B,1,52736R938,USA,2300,A,2006,11,2006-11-30,2804.065,3779.018,4192.947,690.057,404.429,62.249,281.117,,239.003,2209.409,12.697,7.938825429055559,0.16457565526108486,0.14422953818830875,0.10025338214342393,0.022199556714983425,0.08523447209675952,0.792458805341531,0.792458805341531
001704,APPLIED MATERIALS INC,AMAT,14,038222105,USA,3559,A,2016,10,2016-10-31,14588.0,7371.0,10825.0,2548.0,937.0,389.0,3749.0,436.0,1721.0,3143.0,200.0,9.58795455192857,0.2353810623556582,0.06423087469152729,0.25699204825884286,0.026665752673430215,0.11797367699479024,0.22916095420893887,0.22916095420893887
157354,KRONOS WORLDWIDE INC,KRO,11,50105F105,USA,2810,A,2014,12,2014-12-31,1642.5,861.4,1651.9,196.5,479.7,49.2,169.9,69.5,99.2,344.7,3.9,7.403974750358765,0.11895393183606755,0.29205479452054794,0.10343987823439879,0.029954337899543382,0.06039573820395738,0.2122374429223744,0.2122374429223744
113490,CROWN CASTLE INC,CCI,11,22822V101,USA,6798,A,2013,12,2013-12-31,20594.908,13653.733,3022.384,1747.083,8947.677,784.412,406.92,,90.111,11490.914,103.586,9.932799139756538,0.5780479912545858,0.43446064434956444,0.019758281998637724,0.038087667106840195,0.004375401919736665,0.5629789654802051,0.5629789654802051
111581,EMERGENT GROUP INC,LZR,12,29089V203,USA,8090,I,2001,12,2001-12-31,10.135,9.66,5.245,-1.502,2.0,1.192,0.749,,-9.72,2.884,4.855,2.3159947799039635,-0.2863679694947569,0.1973359644795264,0.07390231869758264,0.11761223482979773,-0.9590527873704984,0.7635915145535275,0.7635915145535275
024474,TECHNOLOGY SOLUTIONS CO,TSCC,19,87872T207,USA,7370,A,2001,12,2001-12-31,113.933,37.811,123.43,-4.614,1.894,2.057,59.972,,-8.91,,,4.735610556321564,-0.03738151178805801,0.016623805218856695,0.5263795388517812,0.018054470609919864,-0.07820385665259406,0.0,0.0
014256,MAXIM INTEGRATED PRODUCTS,MXIM,14,57772K101,USA,3674,I,2014,6,2014-06-30,4405.618,1975.707,2453.663,756.32,1331.519,242.873,1372.425,294.175,354.81,1001.026,0.372,8.390635823649022,0.30824118878590906,0.30223205915719425,0.3115170221294719,0.055128020631838706,0.08053580678125066,0.22730023347462258,0.22730023347462258
121257,GREAT ELM GROUP INC,GEG,14,39037G109,USA,6799,A,2021,6,2021-06-30,161.869,59.792,63.816,4.716,13.613,8.669,74.916,,-8.084,25.717,3.894,5.086787366129789,0.07389996239187664,0.08409887007394869,0.46281869907147133,0.053555653028065905,-0.04994161945770963,0.18293187701165756,0.18293187701165756
017687,HEMISPHERE MEDIA GROUP INC,HMTV,14,42365Q103,USA,4833,I,2017,12,2017-12-31,497.886,258.982,124.464,43.714,24.433,16.228,124.299,,-13.436,205.509,2.133,6.210371135156813,0.3512180228821185,0.049073482684791295,0.24965353514659983,0.03259380661436554,-0.026986097219042108,0.4170472758824309,0.4170472758824309
028278,GERMAN AMERICAN BANCORP INC,GABC,14,373865104,USA,6020,A,2010,12,2010-12-31,1375.888,1254.354,81.136,32.236,25.974,3.72,19.271,6.214,13.405,80.905,72.812,7.226854619831671,0.3973082232301321,0.018877990068959103,0.01400622725105532,0.0027037084413847642,0.009742798832463108,0.11172202970009186,0.11172202970009186
107325,MACATAWA BANK CORP,MCBC,14,554225102,USA,6020,I,2014,12,2014-12-31,1583.846,1441.327,63.202,30.789,52.894,3.139,149.455,2.689,10.473,129.345,,7.367611345425763,0.48715230530679415,0.0333959235935817,0.09436207813133349,0.001981884602417154,0.0066123852950349974,0.08166513663575878,0.08166513663575878
012568,DAILY JOURNAL CORP,DJCO,14,233912104,USA,7372,A,2016,9,2016-09-30,225.446,100.103,41.612,-0.931,12.064,5.709,178.045,,-1.043,31.564,0.11,5.418080662416505,-0.02237335384023839,0.05351170568561873,0.7897456597145214,0.025323137247944074,-0.004626385032335902,0.14049484133672807,0.14049484133672807
001380,HESS CORP,HES,11,42809H107,USA,1311,I,2001,12,2001-12-31,15369.0,10462.0,13413.0,2446.0,8165.0,967.0,37.0,107.0,914.0,5283.0,382.0,9.640107772607312,0.18236039663013495,0.5312642331966947,0.0024074435552085367,0.06291886264558527,0.059470362417854125,0.36859912811503676,0.36859912811503676
066394,PEOPLES FINANCIAL SERVICES,PFIS,14,711040105,USA,6020,A,2024,12,2024-12-31,5091.657,4622.707,229.796,47.317,73.283,6.766,135.851,18.093,8.498,112.825,55.467,8.53535859684288,0.20590871903775523,0.014392760549267164,0.02668109811796042,0.00132884049337966,0.0016690048053119052,0.033052501376271026,0.033052501376271026
010565,TIDEWATER INC,TDW.1,11,886423102,USA,4400,A,2011,3,2012-03-31,4061.618,1535.261,1067.007,265.185,2905.765,138.356,320.71,51.37,87.411,950.0,,8.309336695374398,0.24853164037349332,0.7154205540747554,0.07896114307155423,0.034064257150721707,0.02152122626992494,0.23389693466987788,0.23389693466987788
